session_id,target
1,1.3020301569097177e-05
2,6.4156453643194515e-06
3,0.0002827688736302366
4,1.762045517334904e-05
5,0.0010260484545319482
6,5.11766291655071e-05
7,0.00042453920377235916
8,0.0002596399446563781
9,3.668611176267463e-05
10,0.001877231610817806
11,0.0013271200805886152
12,3.0647326928879395e-05
13,7.456439878693907e-05
14,0.03302037349345325
15,0.0024018179478989426
16,0.0002488030171037219
17,0.00026807989889409626
18,2.996670659449189e-05
19,0.0012183790341056505
20,2.874129047579519e-05
21,0.004305313703271608
22,5.792692191094216e-08
23,0.0017636823422815732
24,8.41979573379373e-05
25,0.001968056136988393
26,4.560791920883043e-05
27,0.00011997106556564258
28,1.899229742374139e-06
29,0.010974168079399684
30,0.0016432244781224394
31,0.033634051367862065
32,0.05841987946590519
33,0.00013159312652804252
34,7.127367678945044e-05
35,0.04563796067204007
36,0.00019535400671679678
37,7.855466115325768e-06
38,7.878347328247672e-06
39,0.0014139269687629937
40,2.472226984174002e-05
41,0.009965431008425552
42,8.13754270064946e-05
43,0.0008289835163523754
44,3.71025169524553e-05
45,0.053165816088750456
46,0.0007679712507899423
47,4.397018882307638e-05
48,1.3556466291148375e-05
49,0.0009666388757817345
50,2.5903102329527365e-05
51,1.4845499274961338e-06
52,0.00012635546499432243
53,0.005223843389639536
54,9.097282985381504e-05
55,0.005413553735259487
56,1.3453898631091584e-05
57,2.805829497328388e-06
58,3.5663469929702135e-07
59,1.6156567772251373e-05
60,4.650586431565728e-07
61,4.431471935847644e-05
62,0.0003388348507703072
63,3.153615028019035e-06
64,0.0075047544471261544
65,4.274568391956984e-05
66,1.5167039515127062e-05
67,0.00028543874023383647
68,0.002933591923178709
69,0.015154002839733647
70,4.3804915045136365e-05
71,0.003024287607412614
72,0.0024866825057163434
73,0.0017278866240338045
74,0.0002858443823947874
75,0.000822237234511079
76,0.00019130637635899982
77,0.0007941279692355677
78,0.0005434617143981786
79,0.00011071944001410924
80,9.669287048486104e-06
81,8.174986038907597e-06
82,1.3269137809474713e-06
83,1.2277561459757506e-05
84,0.4098921161190193
85,0.0009717168844598065
86,2.31581500588197e-05
87,0.0006169891429981348
88,0.002213268582399054
89,0.001655099328158886
90,0.14044716126616333
91,4.905606082724712e-05
92,1.6340815806822235e-05
93,0.036146034969869935
94,1.4180401359576823e-05
95,7.012017273700981e-05
96,7.188752994079233e-06
97,0.00872658247668715
98,1.9001426009404148e-05
99,3.1978830882653563e-06
100,0.0008905582151403797
101,7.90567874699884e-06
102,0.00010000943051163037
103,1.5698736217362777e-05
104,0.0005706377894339851
105,0.0024123639054359496
106,3.442532039128989e-05
107,2.3142599781131546e-05
108,0.001027021891460215
109,2.643186888414871e-05
110,4.407415924521733e-06
111,0.00022962580619455243
112,1.2468363406069103e-06
113,0.00025815752846259683
114,2.267175276123903e-05
115,4.1194653123801175e-06
116,1.5163656416005302e-06
117,0.00043185317742781246
118,0.0006394800173619373
119,3.040247186223497e-06
120,0.007119111760309806
121,1.750135020933617e-05
122,3.468402797490529e-05
123,1.2477848840054113e-05
124,0.0008750131542721929
125,0.005589004491233713
126,8.741989468354971e-06
127,9.279186290220825e-05
128,6.908415981918243e-05
129,0.0006464175558086718
130,0.000498591150932835
131,0.0004899727800953803
132,0.0030062551155218636
133,0.002243814638593405
134,0.0008861940535854251
135,4.93890773874098e-05
136,0.0063632368360124324
137,1.2901365209167957e-05
138,0.004443269740362223
139,2.094241670291113e-05
140,7.682797131921755e-05
141,7.1786021058239035e-06
142,7.643510130143185e-05
143,9.240088931091046e-05
144,0.005274035364419299
145,4.78238809132849e-06
146,0.0002974858207000274
147,1.0811739498055438e-05
148,0.007923973910099956
149,0.0029293669588191396
150,0.01863032222557071
151,1.6546572653708673e-05
152,0.009528863576984573
153,0.00012048848102769504
154,0.0003343511020761578
155,0.0015984453649526226
156,2.8489649045188974e-05
157,5.490469215413478e-05
158,0.002781257689854933
159,0.001388056393168564
160,3.1769983662649205e-05
161,0.016790140867613094
162,8.884471121539718e-05
163,0.0004911398812309739
164,0.0005607716813930147
165,5.580591237381669e-05
166,4.044634929078599e-05
167,0.00883198859471151
168,0.0034032806114724723
169,0.000835995762871457
170,0.008594327309688354
171,0.00015703785689475153
172,0.0005336181879134232
173,0.0021691034293449527
174,8.025006745238878e-05
175,0.43877409186778427
176,0.0041128866769145215
177,0.0071515665782745244
178,0.0004907842468443602
179,0.0006171560816428704
180,0.008140848516914642
181,3.944277477875262e-05
182,0.00014226110709413328
183,5.9500222151970826e-05
184,0.0003834385989702548
185,0.0009963782857810594
186,0.00021516361467903536
187,2.337357998418779e-06
188,7.99575695674602e-06
189,0.012203927387560256
190,0.00436001472462047
191,1.266452491896369e-05
192,4.7632270722069214e-05
193,0.008761677287236605
194,0.0006272150347607522
195,3.430249302229673e-05
196,2.6966393791859583e-05
197,0.0026923613151196174
198,0.0009435810673152975
199,0.02345975003508586
200,1.9116855856403764e-05
201,0.0005696023382297326
202,0.08606150933371735
203,1.1724389714194816e-05
204,0.0001883161466990539
205,0.01120190099368682
206,1.1683800706513292e-06
207,0.0015718471994853782
208,0.002343149710634225
209,1.4935244865503538e-06
210,0.0005122541700282111
211,0.0006854406989282161
212,0.00047671227107281774
213,1.613453694730073e-05
214,0.004025738591552762
215,0.0008592466676845845
216,0.006338433040192278
217,0.01973470060898512
218,0.000835995762871457
219,9.479952032752075e-05
220,0.00028961913797013545
221,0.00201951676212151
222,5.3949370625510684e-05
223,0.02173207736846665
224,0.0007980536432770156
225,0.008389648720586953
226,0.011124768148349508
227,0.016679432565160943
228,1.010595933851093e-05
229,2.8522161923891395e-05
230,0.0016729011619419521
231,0.0018292271524028604
232,4.606997243182333e-06
233,2.4535949527514373e-05
234,0.0005102819729529077
235,7.739095172262984e-05
236,0.0001958685501293256
237,0.00605276087014524
238,0.00038352397503961164
239,0.0016999358321442963
240,0.001228298817421634
241,0.0004320788111644174
242,8.654098979903518e-06
243,4.2459619179232804e-07
244,8.684811597391191e-06
245,0.0001438300835557443
246,0.0009195785261567329
247,0.0023767848505951736
248,0.0019268993335690642
249,2.4085707501784613e-05
250,0.002052095563320091
251,0.00783909060272131
252,7.041266699103862e-05
253,6.860421917859228e-06
254,0.00010779560346417894
255,0.0021455987073960045
256,5.088009044169737e-06
257,0.00012249069094553153
258,0.0006959738228386334
259,0.0006040381390653403
260,5.53023766708117e-05
261,0.002747527835445341
262,0.0033581412452279996
263,0.002764534462616325
264,0.002277020924727902
265,0.00010260225982016331
266,3.4777245399854038e-06
267,7.579321801108537e-06
268,0.0004928520789403922
269,0.0005542485383275
270,0.0009436572473159014
271,3.7554879274083624e-05
272,9.631739442380437e-06
273,1.90590060782345e-05
274,0.019231004009575402
275,0.013256138074933966
276,3.482284657886263e-05
277,0.0015708870173113227
278,0.0007719485561258432
279,4.346695091917657e-05
280,0.000364483876566828
281,0.0003394226201485591
282,2.4200425765142864e-05
283,0.004494758866115798
284,0.00044902913598047096
285,5.156096842902223e-05
286,3.364650769416527e-05
287,0.019040712117643948
288,1.7671568957749153e-06
289,0.0020083741536409674
290,1.2473988071447734e-05
291,0.00016003673695191885
292,0.00022964867886481136
293,0.0009155690163488571
294,7.899988565959787e-05
295,0.00013409459890959734
296,2.8928830003219344e-06
297,2.1493337560863043e-05
298,0.00012797696407082756
299,1.864060101297758e-05
300,7.637339025529784e-06
301,1.1897764781314798e-05
302,0.0001491581798982883
303,0.0005961843994504818
304,0.007985507255216174
305,0.029892032347520633
306,3.19531080956088e-06
307,0.0005197883420255543
308,0.0001317344470851866
309,0.001689901006912893
310,5.03663146635618e-06
311,0.003065818979252354
312,0.00572438215730406
313,0.000223349175282016
314,2.0442951615401508e-05
315,0.00169451640626561
316,0.0017113811220100905
317,0.009600315233201226
318,7.639445403239531e-06
319,0.00018900941329971064
320,0.00010827371295354994
321,0.001926294519676631
322,0.00010816141493639613
323,2.3918965780778393e-05
324,0.0003518038457808535
325,0.006659141929073604
326,0.000373498589409416
327,0.00010254167431037095
328,0.0008995226821977518
329,3.468402797490529e-05
330,9.594533682682845e-07
331,0.0012567842717361164
332,0.00010240434067765974
333,0.40484009689533684
334,5.4158394549027366e-05
335,8.611384483164783e-07
336,0.00011336684201846413
337,0.010088251700881463
338,0.006053515121096702
