session_id,target
1,1.2460279925092164e-06
2,3.5004291127769325e-08
3,2.9883575618053454e-05
4,4.3338017707517915e-08
5,8.100553516294804e-05
6,3.019811296657194e-07
7,3.879784929906499e-05
8,3.122188707166301e-06
9,1.9996399768898993e-07
10,2.2095492691991847e-05
11,7.634263476938504e-05
12,2.6478413543618616e-07
13,9.118499919904746e-07
14,0.001959811437530186
15,0.0005687543469832865
16,4.19724696582313e-06
17,0.0002535457096198306
18,2.752316163264749e-07
19,2.6688610493982057e-05
20,3.2670899645313055e-07
21,0.005635235730427421
22,8.902163304075533e-10
23,0.0003128227133904901
24,1.6690031711605733e-06
25,2.3607711737951497e-05
26,4.2568975653911636e-07
27,1.2603689601805015e-06
28,8.645754309060002e-08
29,0.004115820167622767
30,0.0002728317032878304
31,0.018353060058057726
32,0.016773568820892995
33,1.0061525867954763e-06
34,3.6085593315244655e-06
35,0.041835669799570985
36,5.547647920982746e-06
37,1.5391673795160247e-08
38,6.634368499112447e-08
39,0.00023635260166643011
40,1.0457925852468297e-07
41,0.0021002205620975953
42,2.4274850533220474e-06
43,9.262193999936366e-05
44,1.9384847847204666e-07
45,0.08339964529737014
46,0.00015780412981979217
47,5.893241448325483e-07
48,1.720984201967661e-08
49,0.00017475499070770113
50,1.421445328868539e-07
51,2.5076718162487475e-08
52,1.4784251363943347e-06
53,0.00017625803236072542
54,1.1082409647243098e-05
55,0.0017611440803324877
56,2.0453004094834754e-07
57,9.154037447876694e-08
58,5.181850235639532e-09
59,8.938945188793913e-08
60,2.189562735895631e-10
61,6.644120858943362e-07
62,3.222168850082908e-06
63,1.1070580834923963e-08
64,0.002795680650647187
65,5.957194012879108e-07
66,1.5333458572379544e-07
67,2.182199952307691e-06
68,0.0006949461807029001
69,0.0007208397471677444
70,2.565322988387122e-07
71,0.0014697501012311195
72,0.0004648852296004866
73,0.00013120554475825268
74,2.80333644783176e-05
75,7.035145783011395e-05
76,1.4486215014118318e-05
77,0.00029508436338697116
78,6.810599907169854e-05
79,1.0006015418797002e-06
80,1.0170769244806148e-07
81,2.9019468481411114e-07
82,8.118703692293204e-09
83,1.2928922935482435e-07
84,0.17876345046142883
85,0.00010144181193756711
86,3.0705744579526245e-07
87,6.651375584817853e-05
88,0.0004557801608375258
89,0.00029517531299019334
90,0.03674543174224322
91,2.6671761292833727e-07
92,9.4291629397897e-08
93,0.013461851197651423
94,1.3349322501174072e-08
95,1.7204754500450634e-07
96,7.227959082306187e-08
97,0.0013250549739289683
98,2.258546881039714e-07
99,2.104792565625464e-09
100,5.26732986804529e-05
101,1.7833875007736067e-07
102,3.96724469145994e-06
103,7.441227880081991e-07
104,3.8885449823464086e-06
105,0.0009306969659543355
106,2.4137069349316013e-07
107,3.735561160860246e-07
108,0.00013776899839278227
109,1.5956492076221002e-07
110,4.946928346574468e-09
111,2.796717815436733e-06
112,2.4562894864323284e-08
113,4.73885494074968e-06
114,2.061501337346917e-07
115,2.8671818813581513e-09
116,1.0618937029538383e-09
117,8.209340822288102e-06
118,0.0005499559509012941
119,2.3285363585004222e-07
120,0.002758285784284038
121,8.895483382221251e-08
122,3.2346896662565854e-07
123,8.253639579883464e-07
124,0.00010745377874901745
125,0.0022863064870323737
126,1.0112202435932182e-07
127,3.0679367076230738e-06
128,1.2088566208970436e-06
129,6.682065308033715e-05
130,5.35739839893961e-05
131,2.164511456224385e-05
132,0.0003744066611240377
133,0.000362982205077248
134,5.76856915744843e-05
135,2.523983857879453e-07
136,0.002565836232646998
137,1.4900820937060239e-08
138,0.0006730235664576512
139,1.9325305370443582e-07
140,3.552403614392583e-07
141,5.37810332114655e-08
142,1.2696310162815941e-06
143,1.2100699911064656e-06
144,0.0015088996685363471
145,3.3851320322191275e-08
146,1.2510698408860073e-05
147,6.533653345259393e-07
148,0.0017584424877475412
149,0.0006968359625193374
150,0.003220810074027599
151,4.815588884699763e-08
152,0.003630626937277472
153,1.9393747361506934e-06
154,1.053349394839508e-05
155,0.00015204642669530702
156,3.5493585191193506e-07
157,7.213368501528549e-07
158,0.0009771557918217303
159,0.0003415278938260895
160,2.951867242841175e-07
161,0.0041390758913275325
162,1.4237123798134065e-06
163,2.1897221537235968e-05
164,1.2876795330654034e-05
165,2.4569862730805744e-06
166,5.425730433833241e-07
167,0.0024250616922529286
168,0.000804316766226199
169,0.000234723052197891
170,0.0030654702603758344
171,5.203618205912789e-05
172,4.756516791355598e-05
173,0.000386157971204223
174,5.371270099506876e-06
175,0.5413043028119466
176,0.0012883930310070555
177,0.00331315516887939
178,3.748986336879702e-05
179,4.900115384374399e-05
180,0.0029747473269080365
181,5.878645891370891e-06
182,1.4838950544171967e-06
183,9.229451808931149e-07
184,6.838558190047678e-05
185,1.8144937181283995e-05
186,5.125156033490073e-06
187,1.8956375321798876e-08
188,8.583191144136619e-08
189,0.005280048287924804
190,0.0015562555570473207
191,1.5454215890381928e-07
192,2.7819582421405336e-07
193,0.0020435220500755087
