session_id,target
1,0.006130844945649279
2,0.00030642065499540244
3,0.0005505207625810469
4,0.0009782041453667864
5,0.0011834229340815419
6,0.003396319480110566
7,0.0043234295552893424
8,0.0025681884688584615
9,0.002457773555332532
10,0.05026908963857572
11,0.00127069553397968
12,0.0014985633576848206
13,0.002348943347884998
14,0.24418225857771572
15,0.0026820842656325563
16,0.005021023833348375
17,0.00530702700442685
18,0.0011561535258471796
19,0.005106685391261578
20,0.0001811787414868581
21,0.0399721198692253
22,0.0001954494957285762
23,0.0011800051869771712
24,0.00384543766779323
25,0.03201717477321809
26,0.0008498997030915481
27,0.004559707737765244
28,0.0013085604873428955
29,0.009050399978923008
30,0.0028150812410983675
31,0.016016584213316847
32,0.02007946906738684
33,0.0038078740466818118
34,0.00018051663006481795
35,0.006528520626645903
36,0.002146165284735593
37,0.001154162441430047
38,0.0003003872137206233
39,0.0028150812410983675
40,0.0013031303500944651
41,0.0036232091359591784
42,0.003635428547613192
43,0.0012665729317930506
44,0.0006630304996360782
45,0.030651057763549146
46,0.0014029252054645084
47,0.00892109593698087
48,0.005454583727467512
49,0.0013005781205069707
50,0.0018610936927176476
51,0.0009768499937864669
52,0.0007975233341965584
53,0.025770193637927107
54,0.001791783936245922
55,0.0034348055500417964
56,0.007552602974535197
57,0.0011493332414040142
58,0.0005034546491114838
59,0.0008146385758919998
60,0.00020613584482149868
61,0.0021691510815654994
62,0.012025050413089631
63,0.0016072761504357927
64,0.004580744799484286
65,0.0006948047873653381
66,0.000437800180075047
67,0.008716159355295933
68,0.001342336431248537
69,0.09882597064454327
70,0.0027571396655199387
71,0.002387629760942023
72,0.0008146385758919998
73,0.023899732629408955
74,0.00030642065499540244
75,0.0011776686666575256
76,0.0019159308042566944
77,0.001953009057593137
78,0.0032016184501303955
79,0.001419526400423433
80,0.00039250407829115417
81,0.0018173882035692809
82,0.000229279997032627
83,0.001186666135756377
84,0.2803199046920869
85,0.0012429283594886022
86,0.00033804513234966235
87,0.004069855201424756
88,0.0025957416275135727
89,0.003042666557103118
90,0.05544901257760893
91,0.001903543441698162
